"","Var1","Var2","Var3","value"
"10345",1,1,863,25
"10346",2,1,863,25
"10347",3,1,863,25
"10348",1,2,863,8
"10349",2,2,863,8
"10350",3,2,863,8
"10351",1,3,863,3
"10352",2,3,863,3
"10353",3,3,863,2
"10354",1,4,863,2
"10355",2,4,863,2
"10356",3,4,863,2
"10357",1,1,864,32
"10358",2,1,864,32
"10359",3,1,864,32
"10360",1,2,864,5
"10361",2,2,864,5
"10362",3,2,864,5
"10363",1,3,864,4
"10364",2,3,864,4
"10365",3,3,864,4
"10366",1,4,864,2
"10367",2,4,864,2
"10368",3,4,864,2
"10369",1,1,865,14
"10370",2,1,865,14
"10371",3,1,865,12
"10372",1,2,865,8
"10373",2,2,865,8
"10374",3,2,865,7
"10375",1,3,865,3
"10376",2,3,865,3
"10377",3,3,865,2
"10378",1,4,865,2
"10379",2,4,865,2
"10380",3,4,865,2
"10381",1,1,866,50
"10382",2,1,866,50
"10383",3,1,866,50
"10384",1,2,866,11
"10385",2,2,866,11
"10386",3,2,866,8
"10387",1,3,866,5
"10388",2,3,866,5
"10389",3,3,866,5
"10390",1,4,866,2
"10391",2,4,866,2
"10392",3,4,866,2
"10393",1,1,867,28
"10394",2,1,867,28
"10395",3,1,867,28
"10396",1,2,867,4
"10397",2,2,867,4
"10398",3,2,867,4
"10399",1,3,867,4
"10400",2,3,867,4
"10401",3,3,867,4
"10402",1,4,867,3
"10403",2,4,867,3
"10404",3,4,867,3
"10405",1,1,868,19
"10406",2,1,868,19
"10407",3,1,868,17
"10408",1,2,868,6
"10409",2,2,868,6
"10410",3,2,868,6
"10411",1,3,868,2
"10412",2,3,868,2
"10413",3,3,868,2
"10414",1,4,868,1
"10415",2,4,868,1
"10416",3,4,868,1
"10417",1,1,869,15
"10418",2,1,869,15
"10419",3,1,869,15
"10420",1,2,869,7
"10421",2,2,869,7
"10422",3,2,869,7
"10423",1,3,869,3
"10424",2,3,869,3
"10425",3,3,869,3
"10426",1,4,869,1
"10427",2,4,869,1
"10428",3,4,869,1
"10429",1,1,870,12
"10430",2,1,870,12
"10431",3,1,870,11
"10432",1,2,870,6
"10433",2,2,870,6
"10434",3,2,870,6
"10435",1,3,870,4
"10436",2,3,870,4
"10437",3,3,870,3
"10438",1,4,870,2
"10439",2,4,870,2
"10440",3,4,870,2
"10441",1,1,871,30
"10442",2,1,871,30
"10443",3,1,871,30
"10444",1,2,871,9
"10445",2,2,871,9
"10446",3,2,871,8
"10447",1,3,871,4
"10448",2,3,871,4
"10449",3,3,871,4
"10450",1,4,871,2
"10451",2,4,871,2
"10452",3,4,871,2
"10453",1,1,872,25
"10454",2,1,872,25
"10455",3,1,872,24
"10456",1,2,872,5
"10457",2,2,872,5
"10458",3,2,872,5
"10459",1,3,872,3
"10460",2,3,872,3
"10461",3,3,872,3
"10462",1,4,872,3
"10463",2,4,872,3
"10464",3,4,872,3
"10465",1,1,873,17
"10466",2,1,873,17
"10467",3,1,873,17
"10468",1,2,873,5
"10469",2,2,873,5
"10470",3,2,873,5
"10471",1,3,873,3
"10472",2,3,873,3
"10473",3,3,873,3
"10474",1,4,873,2
"10475",2,4,873,2
"10476",3,4,873,2
"10477",1,1,874,15
"10478",2,1,874,15
"10479",3,1,874,15
"10480",1,2,874,5
"10481",2,2,874,5
"10482",3,2,874,5
"10483",1,3,874,5
"10484",2,3,874,5
"10485",3,3,874,5
"10486",1,4,874,1
"10487",2,4,874,1
"10488",3,4,874,1
"10489",1,1,875,32
"10490",2,1,875,32
"10491",3,1,875,32
"10492",1,2,875,9
"10493",2,2,875,9
"10494",3,2,875,9
"10495",1,3,875,4
"10496",2,3,875,4
"10497",3,3,875,4
"10498",1,4,875,3
"10499",2,4,875,3
"10500",3,4,875,3
"10501",1,1,876,31
"10502",2,1,876,31
"10503",3,1,876,31
"10504",1,2,876,5
"10505",2,2,876,5
"10506",3,2,876,5
"10507",1,3,876,5
"10508",2,3,876,5
"10509",3,3,876,5
"10510",1,4,876,1
"10511",2,4,876,1
"10512",3,4,876,1
"10513",1,1,877,22
"10514",2,1,877,22
"10515",3,1,877,22
"10516",1,2,877,9
"10517",2,2,877,9
"10518",3,2,877,9
"10519",1,3,877,3
"10520",2,3,877,3
"10521",3,3,877,3
"10522",1,4,877,2
"10523",2,4,877,2
"10524",3,4,877,2
"10525",1,1,878,18
"10526",2,1,878,18
"10527",3,1,878,17
"10528",1,2,878,9
"10529",2,2,878,9
"10530",3,2,878,8
"10531",1,3,878,5
"10532",2,3,878,5
"10533",3,3,878,5
"10534",1,4,878,1
"10535",2,4,878,1
"10536",3,4,878,1
"10537",1,1,879,30
"10538",2,1,879,30
"10539",3,1,879,28
"10540",1,2,879,8
"10541",2,2,879,8
"10542",3,2,879,8
"10543",1,3,879,4
"10544",2,3,879,4
"10545",3,3,879,4
"10546",1,4,879,3
"10547",2,4,879,3
"10548",3,4,879,3
"10549",1,1,880,27
"10550",2,1,880,27
"10551",3,1,880,26
"10552",1,2,880,6
"10553",2,2,880,6
"10554",3,2,880,4
"10555",1,3,880,4
"10556",2,3,880,4
"10557",3,3,880,4
"10558",1,4,880,2
"10559",2,4,880,2
"10560",3,4,880,2
"10561",1,1,881,12
"10562",2,1,881,12
"10563",3,1,881,12
"10564",1,2,881,6
"10565",2,2,881,6
"10566",3,2,881,6
"10567",1,3,881,4
"10568",2,3,881,4
"10569",3,3,881,4
"10570",1,4,881,2
"10571",2,4,881,2
"10572",3,4,881,2
"10573",1,1,882,35
"10574",2,1,882,35
"10575",3,1,882,34
"10576",1,2,882,6
"10577",2,2,882,6
"10578",3,2,882,6
"10579",1,3,882,2
"10580",2,3,882,2
"10581",3,3,882,2
"10582",1,4,882,2
"10583",2,4,882,2
"10584",3,4,882,2
"10585",1,1,883,17
"10586",2,1,883,17
"10587",3,1,883,17
"10588",1,2,883,4
"10589",2,2,883,4
"10590",3,2,883,4
"10591",1,3,883,2
"10592",2,3,883,2
"10593",3,3,883,2
"10594",1,4,883,2
"10595",2,4,883,2
"10596",3,4,883,2
"10597",1,1,884,23
"10598",2,1,884,23
"10599",3,1,884,23
"10600",1,2,884,9
"10601",2,2,884,9
"10602",3,2,884,9
"10603",1,3,884,4
"10604",2,3,884,4
"10605",3,3,884,1
"10606",1,4,884,3
"10607",2,4,884,3
"10608",3,4,884,3
"10609",1,1,885,27
"10610",2,1,885,27
"10611",3,1,885,24
"10612",1,2,885,9
"10613",2,2,885,9
"10614",3,2,885,8
"10615",1,3,885,4
"10616",2,3,885,4
"10617",3,3,885,4
"10618",1,4,885,1
"10619",2,4,885,1
"10620",3,4,885,1
"10621",1,1,886,15
"10622",2,1,886,15
"10623",3,1,886,15
"10624",1,2,886,10
"10625",2,2,886,10
"10626",3,2,886,9
"10627",1,3,886,6
"10628",2,3,886,6
"10629",3,3,886,6
"10630",1,4,886,3
"10631",2,4,886,3
"10632",3,4,886,2
"10633",1,1,887,25
"10634",2,1,887,25
"10635",3,1,887,25
"10636",1,2,887,7
"10637",2,2,887,7
"10638",3,2,887,7
"10639",1,3,887,3
"10640",2,3,887,3
"10641",3,3,887,3
"10642",1,4,887,2
"10643",2,4,887,2
"10644",3,4,887,2
"10645",1,1,888,30
"10646",2,1,888,30
"10647",3,1,888,30
"10648",1,2,888,5
"10649",2,2,888,5
"10650",3,2,888,5
"10651",1,3,888,4
"10652",2,3,888,4
"10653",3,3,888,4
"10654",1,4,888,1
"10655",2,4,888,1
"10656",3,4,888,1
"10657",1,1,889,37
"10658",2,1,889,37
"10659",3,1,889,37
"10660",1,2,889,4
"10661",2,2,889,4
"10662",3,2,889,4
"10663",1,3,889,4
"10664",2,3,889,4
"10665",3,3,889,4
"10666",1,4,889,2
"10667",2,4,889,2
"10668",3,4,889,2
"10669",1,1,890,27
"10670",2,1,890,27
"10671",3,1,890,27
"10672",1,2,890,5
"10673",2,2,890,5
"10674",3,2,890,5
"10675",1,3,890,5
"10676",2,3,890,5
"10677",3,3,890,4
"10678",1,4,890,3
"10679",2,4,890,3
"10680",3,4,890,2
"10681",1,1,891,30
"10682",2,1,891,30
"10683",3,1,891,30
"10684",1,2,891,5
"10685",2,2,891,5
"10686",3,2,891,5
"10687",1,3,891,3
"10688",2,3,891,3
"10689",3,3,891,3
"10690",1,4,891,3
"10691",2,4,891,3
"10692",3,4,891,3
"10693",1,1,892,27
"10694",2,1,892,27
"10695",3,1,892,21
"10696",1,2,892,5
"10697",2,2,892,5
"10698",3,2,892,5
"10699",1,3,892,3
"10700",2,3,892,3
"10701",3,3,892,3
"10702",1,4,892,2
"10703",2,4,892,2
"10704",3,4,892,2
"10705",1,1,893,19
"10706",2,1,893,19
"10707",3,1,893,19
"10708",1,2,893,7
"10709",2,2,893,7
"10710",3,2,893,7
"10711",1,3,893,4
"10712",2,3,893,4
"10713",3,3,893,4
"10714",1,4,893,1
"10715",2,4,893,1
"10716",3,4,893,1
"10717",1,1,894,23
"10718",2,1,894,23
"10719",3,1,894,22
"10720",1,2,894,6
"10721",2,2,894,6
"10722",3,2,894,6
"10723",1,3,894,3
"10724",2,3,894,3
"10725",3,3,894,3
"10726",1,4,894,2
"10727",2,4,894,2
"10728",3,4,894,2
"10729",1,1,895,20
"10730",2,1,895,20
"10731",3,1,895,20
"10732",1,2,895,5
"10733",2,2,895,5
"10734",3,2,895,5
"10735",1,3,895,3
"10736",2,3,895,3
"10737",3,3,895,3
"10738",1,4,895,3
"10739",2,4,895,3
"10740",3,4,895,3
"10741",1,1,896,32
"10742",2,1,896,32
"10743",3,1,896,32
"10744",1,2,896,3
"10745",2,2,896,3
"10746",3,2,896,3
"10747",1,3,896,4
"10748",2,3,896,4
"10749",3,3,896,4
"10750",1,4,896,2
"10751",2,4,896,2
"10752",3,4,896,2
"10753",1,1,897,34
"10754",2,1,897,34
"10755",3,1,897,34
"10756",1,2,897,6
"10757",2,2,897,6
"10758",3,2,897,5
"10759",1,3,897,4
"10760",2,3,897,4
"10761",3,3,897,4
"10762",1,4,897,2
"10763",2,4,897,2
"10764",3,4,897,2
"10765",1,1,898,27
"10766",2,1,898,27
"10767",3,1,898,27
"10768",1,2,898,4
"10769",2,2,898,4
"10770",3,2,898,4
"10771",1,3,898,3
"10772",2,3,898,3
"10773",3,3,898,3
"10774",1,4,898,2
"10775",2,4,898,2
"10776",3,4,898,2
"10777",1,1,899,32
"10778",2,1,899,32
"10779",3,1,899,32
"10780",1,2,899,6
"10781",2,2,899,6
"10782",3,2,899,6
"10783",1,3,899,6
"10784",2,3,899,6
"10785",3,3,899,6
"10786",1,4,899,3
"10787",2,4,899,3
"10788",3,4,899,3
"10789",1,1,900,22
"10790",2,1,900,22
"10791",3,1,900,22
"10792",1,2,900,6
"10793",2,2,900,6
"10794",3,2,900,6
"10795",1,3,900,4
"10796",2,3,900,4
"10797",3,3,900,4
"10798",1,4,900,3
"10799",2,4,900,3
"10800",3,4,900,3
"10801",1,1,901,33
"10802",2,1,901,33
"10803",3,1,901,33
"10804",1,2,901,8
"10805",2,2,901,8
"10806",3,2,901,7
"10807",1,3,901,4
"10808",2,3,901,4
"10809",3,3,901,4
"10810",1,4,901,1
"10811",2,4,901,1
"10812",3,4,901,1
"10813",1,1,902,32
"10814",2,1,902,32
"10815",3,1,902,32
"10816",1,2,902,6
"10817",2,2,902,6
"10818",3,2,902,5
"10819",1,3,902,4
"10820",2,3,902,4
"10821",3,3,902,4
"10822",1,4,902,3
"10823",2,4,902,3
"10824",3,4,902,3
"10825",1,1,903,19
"10826",2,1,903,19
"10827",3,1,903,19
"10828",1,2,903,7
"10829",2,2,903,7
"10830",3,2,903,7
"10831",1,3,903,2
"10832",2,3,903,2
"10833",3,3,903,2
"10834",1,4,903,2
"10835",2,4,903,2
"10836",3,4,903,2
"10837",1,1,904,23
"10838",2,1,904,23
"10839",3,1,904,21
"10840",1,2,904,6
"10841",2,2,904,6
"10842",3,2,904,6
"10843",1,3,904,5
"10844",2,3,904,5
"10845",3,3,904,5
"10846",1,4,904,2
"10847",2,4,904,2
"10848",3,4,904,2
"10849",1,1,905,18
"10850",2,1,905,18
"10851",3,1,905,14
"10852",1,2,905,7
"10853",2,2,905,7
"10854",3,2,905,7
"10855",1,3,905,3
"10856",2,3,905,3
"10857",3,3,905,3
"10858",1,4,905,2
"10859",2,4,905,2
"10860",3,4,905,1
"10861",1,1,906,20
"10862",2,1,906,20
"10863",3,1,906,20
"10864",1,2,906,10
"10865",2,2,906,10
"10866",3,2,906,10
"10867",1,3,906,3
"10868",2,3,906,3
"10869",3,3,906,3
"10870",1,4,906,2
"10871",2,4,906,2
"10872",3,4,906,2
"10873",1,1,907,50
"10874",2,1,907,50
"10875",3,1,907,50
"10876",1,2,907,7
"10877",2,2,907,7
"10878",3,2,907,7
"10879",1,3,907,3
"10880",2,3,907,3
"10881",3,3,907,3
"10882",1,4,907,2
"10883",2,4,907,2
"10884",3,4,907,2
"10885",1,1,908,18
"10886",2,1,908,18
"10887",3,1,908,18
"10888",1,2,908,5
"10889",2,2,908,5
"10890",3,2,908,5
"10891",1,3,908,5
"10892",2,3,908,5
"10893",3,3,908,5
"10894",1,4,908,2
"10895",2,4,908,2
"10896",3,4,908,2
"10897",1,1,909,34
"10898",2,1,909,34
"10899",3,1,909,34
"10900",1,2,909,10
"10901",2,2,909,10
"10902",3,2,909,10
"10903",1,3,909,3
"10904",2,3,909,3
"10905",3,3,909,3
"10906",1,4,909,2
"10907",2,4,909,2
"10908",3,4,909,2
"10909",1,1,910,24
"10910",2,1,910,24
"10911",3,1,910,24
"10912",1,2,910,3
"10913",2,2,910,3
"10914",3,2,910,3
"10915",1,3,910,2
"10916",2,3,910,2
"10917",3,3,910,2
"10918",1,4,910,1
"10919",2,4,910,1
"10920",3,4,910,1
"10921",1,1,911,35
"10922",2,1,911,35
"10923",3,1,911,34
"10924",1,2,911,6
"10925",2,2,911,6
"10926",3,2,911,6
"10927",1,3,911,3
"10928",2,3,911,3
"10929",3,3,911,3
"10930",1,4,911,2
"10931",2,4,911,2
"10932",3,4,911,2
"10933",1,1,912,35
"10934",2,1,912,35
"10935",3,1,912,34
"10936",1,2,912,6
"10937",2,2,912,6
"10938",3,2,912,6
"10939",1,3,912,3
"10940",2,3,912,3
"10941",3,3,912,3
"10942",1,4,912,3
"10943",2,4,912,3
"10944",3,4,912,3
"10945",1,1,913,21
"10946",2,1,913,21
"10947",3,1,913,21
"10948",1,2,913,6
"10949",2,2,913,6
"10950",3,2,913,6
"10951",1,3,913,3
"10952",2,3,913,3
"10953",3,3,913,3
"10954",1,4,913,3
"10955",2,4,913,3
"10956",3,4,913,3
"10957",1,1,914,22
"10958",2,1,914,22
"10959",3,1,914,22
"10960",1,2,914,6
"10961",2,2,914,6
"10962",3,2,914,6
"10963",1,3,914,4
"10964",2,3,914,4
"10965",3,3,914,4
"10966",1,4,914,3
"10967",2,4,914,3
"10968",3,4,914,3
"10969",1,1,915,30
"10970",2,1,915,30
"10971",3,1,915,30
"10972",1,2,915,11
"10973",2,2,915,11
"10974",3,2,915,11
"10975",1,3,915,2
"10976",2,3,915,2
"10977",3,3,915,2
"10978",1,4,915,2
"10979",2,4,915,2
"10980",3,4,915,2
"10981",1,1,916,28
"10982",2,1,916,28
"10983",3,1,916,28
"10984",1,2,916,8
"10985",2,2,916,8
"10986",3,2,916,8
"10987",1,3,916,4
"10988",2,3,916,4
"10989",3,3,916,4
"10990",1,4,916,1
"10991",2,4,916,1
"10992",3,4,916,1
"10993",1,1,917,39
"10994",2,1,917,39
"10995",3,1,917,39
"10996",1,2,917,7
"10997",2,2,917,7
"10998",3,2,917,6
"10999",1,3,917,2
"11000",2,3,917,2
"11001",3,3,917,2
"11002",1,4,917,2
"11003",2,4,917,2
"11004",3,4,917,2
"11005",1,1,918,21
"11006",2,1,918,21
"11007",3,1,918,21
"11008",1,2,918,4
"11009",2,2,918,4
"11010",3,2,918,4
"11011",1,3,918,3
"11012",2,3,918,3
"11013",3,3,918,3
"11014",1,4,918,2
"11015",2,4,918,2
"11016",3,4,918,2
"11017",1,1,919,22
"11018",2,1,919,22
"11019",3,1,919,21
"11020",1,2,919,5
"11021",2,2,919,5
"11022",3,2,919,5
"11023",1,3,919,4
"11024",2,3,919,4
"11025",3,3,919,4
"11026",1,4,919,2
"11027",2,4,919,2
"11028",3,4,919,2
"11029",1,1,920,29
"11030",2,1,920,29
"11031",3,1,920,29
"11032",1,2,920,5
"11033",2,2,920,5
"11034",3,2,920,5
"11035",1,3,920,2
"11036",2,3,920,2
"11037",3,3,920,2
"11038",1,4,920,2
"11039",2,4,920,2
"11040",3,4,920,2
"11041",1,1,921,28
"11042",2,1,921,28
"11043",3,1,921,28
"11044",1,2,921,13
"11045",2,2,921,13
"11046",3,2,921,10
"11047",1,3,921,3
"11048",2,3,921,3
"11049",3,3,921,3
"11050",1,4,921,2
"11051",2,4,921,2
"11052",3,4,921,2
"11053",1,1,922,27
"11054",2,1,922,27
"11055",3,1,922,24
"11056",1,2,922,9
"11057",2,2,922,9
"11058",3,2,922,9
"11059",1,3,922,6
"11060",2,3,922,6
"11061",3,3,922,6
"11062",1,4,922,3
"11063",2,4,922,3
"11064",3,4,922,3
"11065",1,1,923,33
"11066",2,1,923,33
"11067",3,1,923,33
"11068",1,2,923,5
"11069",2,2,923,5
"11070",3,2,923,5
"11071",1,3,923,3
"11072",2,3,923,3
"11073",3,3,923,3
"11074",1,4,923,2
"11075",2,4,923,2
"11076",3,4,923,2
"11077",1,1,924,49
"11078",2,1,924,49
"11079",3,1,924,49
"11080",1,2,924,6
"11081",2,2,924,6
"11082",3,2,924,6
"11083",1,3,924,3
"11084",2,3,924,3
"11085",3,3,924,3
"11086",1,4,924,1
"11087",2,4,924,1
"11088",3,4,924,1
"11089",1,1,925,27
"11090",2,1,925,27
"11091",3,1,925,27
"11092",1,2,925,5
"11093",2,2,925,5
"11094",3,2,925,4
"11095",1,3,925,3
"11096",2,3,925,3
"11097",3,3,925,3
"11098",1,4,925,3
"11099",2,4,925,3
"11100",3,4,925,3
"11101",1,1,926,24
"11102",2,1,926,24
"11103",3,1,926,24
"11104",1,2,926,5
"11105",2,2,926,5
"11106",3,2,926,5
"11107",1,3,926,3
"11108",2,3,926,3
"11109",3,3,926,3
"11110",1,4,926,2
"11111",2,4,926,2
"11112",3,4,926,2
"11113",1,1,927,27
"11114",2,1,927,27
"11115",3,1,927,27
"11116",1,2,927,7
"11117",2,2,927,7
"11118",3,2,927,6
"11119",1,3,927,3
"11120",2,3,927,3
"11121",3,3,927,3
"11122",1,4,927,1
"11123",2,4,927,1
"11124",3,4,927,1
"11125",1,1,928,32
"11126",2,1,928,32
"11127",3,1,928,31
"11128",1,2,928,6
"11129",2,2,928,6
"11130",3,2,928,6
"11131",1,3,928,4
"11132",2,3,928,4
"11133",3,3,928,4
"11134",1,4,928,3
"11135",2,4,928,3
"11136",3,4,928,3
"11137",1,1,929,12
"11138",2,1,929,12
"11139",3,1,929,11
"11140",1,2,929,7
"11141",2,2,929,7
"11142",3,2,929,6
"11143",1,3,929,7
"11144",2,3,929,7
"11145",3,3,929,7
"11146",1,4,929,2
"11147",2,4,929,2
"11148",3,4,929,2
"11149",1,1,930,24
"11150",2,1,930,24
"11151",3,1,930,24
"11152",1,2,930,4
"11153",2,2,930,4
"11154",3,2,930,4
"11155",1,3,930,3
"11156",2,3,930,3
"11157",3,3,930,2
"11158",1,4,930,3
"11159",2,4,930,3
"11160",3,4,930,3
"11161",1,1,931,44
"11162",2,1,931,44
"11163",3,1,931,43
"11164",1,2,931,6
"11165",2,2,931,6
"11166",3,2,931,6
"11167",1,3,931,3
"11168",2,3,931,3
"11169",3,3,931,3
"11170",1,4,931,2
"11171",2,4,931,2
"11172",3,4,931,2
"11173",1,1,932,25
"11174",2,1,932,25
"11175",3,1,932,25
"11176",1,2,932,6
"11177",2,2,932,6
"11178",3,2,932,6
"11179",1,3,932,3
"11180",2,3,932,3
"11181",3,3,932,3
"11182",1,4,932,2
"11183",2,4,932,2
"11184",3,4,932,2
"11185",1,1,933,21
"11186",2,1,933,21
"11187",3,1,933,21
"11188",1,2,933,6
"11189",2,2,933,6
"11190",3,2,933,5
"11191",1,3,933,3
"11192",2,3,933,3
"11193",3,3,933,3
"11194",1,4,933,1
"11195",2,4,933,1
"11196",3,4,933,1
"11197",1,1,934,26
"11198",2,1,934,26
"11199",3,1,934,26
"11200",1,2,934,6
"11201",2,2,934,6
"11202",3,2,934,6
"11203",1,3,934,3
"11204",2,3,934,3
"11205",3,3,934,3
"11206",1,4,934,2
"11207",2,4,934,2
"11208",3,4,934,2
"11209",1,1,935,26
"11210",2,1,935,26
"11211",3,1,935,25
"11212",1,2,935,5
"11213",2,2,935,5
"11214",3,2,935,5
"11215",1,3,935,5
"11216",2,3,935,5
"11217",3,3,935,5
"11218",1,4,935,2
"11219",2,4,935,2
"11220",3,4,935,2
"11221",1,1,936,30
"11222",2,1,936,30
"11223",3,1,936,30
"11224",1,2,936,5
"11225",2,2,936,5
"11226",3,2,936,5
"11227",1,3,936,3
"11228",2,3,936,3
"11229",3,3,936,3
"11230",1,4,936,2
"11231",2,4,936,2
"11232",3,4,936,2
"11233",1,1,937,25
"11234",2,1,937,25
"11235",3,1,937,25
"11236",1,2,937,8
"11237",2,2,937,8
"11238",3,2,937,8
"11239",1,3,937,3
"11240",2,3,937,3
"11241",3,3,937,3
"11242",1,4,937,2
"11243",2,4,937,2
"11244",3,4,937,2
"11245",1,1,938,32
"11246",2,1,938,32
"11247",3,1,938,32
"11248",1,2,938,7
"11249",2,2,938,7
"11250",3,2,938,6
"11251",1,3,938,3
"11252",2,3,938,3
"11253",3,3,938,3
"11254",1,4,938,3
"11255",2,4,938,3
"11256",3,4,938,3
"11257",1,1,939,27
"11258",2,1,939,27
"11259",3,1,939,27
"11260",1,2,939,10
"11261",2,2,939,10
"11262",3,2,939,10
"11263",1,3,939,2
"11264",2,3,939,2
"11265",3,3,939,2
"11266",1,4,939,3
"11267",2,4,939,3
"11268",3,4,939,3
"11269",1,1,940,42
"11270",2,1,940,42
"11271",3,1,940,42
"11272",1,2,940,6
"11273",2,2,940,6
"11274",3,2,940,6
"11275",1,3,940,2
"11276",2,3,940,2
"11277",3,3,940,2
"11278",1,4,940,2
"11279",2,4,940,2
"11280",3,4,940,2
"11281",1,1,941,30
"11282",2,1,941,30
"11283",3,1,941,29
"11284",1,2,941,5
"11285",2,2,941,5
"11286",3,2,941,5
"11287",1,3,941,3
"11288",2,3,941,3
"11289",3,3,941,3
"11290",1,4,941,2
"11291",2,4,941,2
"11292",3,4,941,2
"11293",1,1,942,22
"11294",2,1,942,22
"11295",3,1,942,22
"11296",1,2,942,4
"11297",2,2,942,4
"11298",3,2,942,4
"11299",1,3,942,3
"11300",2,3,942,3
"11301",3,3,942,3
"11302",1,4,942,2
"11303",2,4,942,2
"11304",3,4,942,2
"11305",1,1,943,20
"11306",2,1,943,20
"11307",3,1,943,14
"11308",1,2,943,4
"11309",2,2,943,4
"11310",3,2,943,4
"11311",1,3,943,5
"11312",2,3,943,5
"11313",3,3,943,5
"11314",1,4,943,2
"11315",2,4,943,2
"11316",3,4,943,2
"11317",1,1,944,21
"11318",2,1,944,21
"11319",3,1,944,20
"11320",1,2,944,9
"11321",2,2,944,9
"11322",3,2,944,9
"11323",1,3,944,3
"11324",2,3,944,3
"11325",3,3,944,3
"11326",1,4,944,2
"11327",2,4,944,2
"11328",3,4,944,2
"11329",1,1,945,22
"11330",2,1,945,22
"11331",3,1,945,22
"11332",1,2,945,5
"11333",2,2,945,5
"11334",3,2,945,5
"11335",1,3,945,4
"11336",2,3,945,4
"11337",3,3,945,4
"11338",1,4,945,2
"11339",2,4,945,2
"11340",3,4,945,2
"11341",1,1,946,23
"11342",2,1,946,23
"11343",3,1,946,23
"11344",1,2,946,8
"11345",2,2,946,8
"11346",3,2,946,8
"11347",1,3,946,3
"11348",2,3,946,3
"11349",3,3,946,3
"11350",1,4,946,2
"11351",2,4,946,2
"11352",3,4,946,2
"11353",1,1,947,16
"11354",2,1,947,16
"11355",3,1,947,16
"11356",1,2,947,9
"11357",2,2,947,9
"11358",3,2,947,9
"11359",1,3,947,3
"11360",2,3,947,3
"11361",3,3,947,3
"11362",1,4,947,2
"11363",2,4,947,2
"11364",3,4,947,2
"11365",1,1,948,26
"11366",2,1,948,26
"11367",3,1,948,26
"11368",1,2,948,7
"11369",2,2,948,7
"11370",3,2,948,7
"11371",1,3,948,4
"11372",2,3,948,4
"11373",3,3,948,4
"11374",1,4,948,2
"11375",2,4,948,2
"11376",3,4,948,2
"11377",1,1,949,24
"11378",2,1,949,24
"11379",3,1,949,24
"11380",1,2,949,4
"11381",2,2,949,4
"11382",3,2,949,4
"11383",1,3,949,3
"11384",2,3,949,3
"11385",3,3,949,3
"11386",1,4,949,2
"11387",2,4,949,2
"11388",3,4,949,2
"11389",1,1,950,25
"11390",2,1,950,25
"11391",3,1,950,25
"11392",1,2,950,6
"11393",2,2,950,6
"11394",3,2,950,6
"11395",1,3,950,3
"11396",2,3,950,3
"11397",3,3,950,3
"11398",1,4,950,2
"11399",2,4,950,2
"11400",3,4,950,2
"11401",1,1,951,18
"11402",2,1,951,18
"11403",3,1,951,17
"11404",1,2,951,5
"11405",2,2,951,5
"11406",3,2,951,5
"11407",1,3,951,3
"11408",2,3,951,3
"11409",3,3,951,3
"11410",1,4,951,2
"11411",2,4,951,2
"11412",3,4,951,2
"11413",1,1,952,22
"11414",2,1,952,22
"11415",3,1,952,22
"11416",1,2,952,4
"11417",2,2,952,4
"11418",3,2,952,4
"11419",1,3,952,2
"11420",2,3,952,2
"11421",3,3,952,2
"11422",1,4,952,2
"11423",2,4,952,2
"11424",3,4,952,2
"11425",1,1,953,22
"11426",2,1,953,22
"11427",3,1,953,22
"11428",1,2,953,9
"11429",2,2,953,9
"11430",3,2,953,4
"11431",1,3,953,4
"11432",2,3,953,4
"11433",3,3,953,4
"11434",1,4,953,2
"11435",2,4,953,2
"11436",3,4,953,2
"11437",1,1,954,23
"11438",2,1,954,23
"11439",3,1,954,23
"11440",1,2,954,7
"11441",2,2,954,7
"11442",3,2,954,7
"11443",1,3,954,3
"11444",2,3,954,3
"11445",3,3,954,3
"11446",1,4,954,2
"11447",2,4,954,2
"11448",3,4,954,2
"11449",1,1,955,32
"11450",2,1,955,32
"11451",3,1,955,32
"11452",1,2,955,6
"11453",2,2,955,6
"11454",3,2,955,6
"11455",1,3,955,4
"11456",2,3,955,4
"11457",3,3,955,4
"11458",1,4,955,1
"11459",2,4,955,1
"11460",3,4,955,1
"11461",1,1,956,34
"11462",2,1,956,34
"11463",3,1,956,34
"11464",1,2,956,9
"11465",2,2,956,9
"11466",3,2,956,9
"11467",1,3,956,2
"11468",2,3,956,2
"11469",3,3,956,2
"11470",1,4,956,2
"11471",2,4,956,2
"11472",3,4,956,2
"11473",1,1,957,26
"11474",2,1,957,26
"11475",3,1,957,25
"11476",1,2,957,4
"11477",2,2,957,4
"11478",3,2,957,4
"11479",1,3,957,3
"11480",2,3,957,3
"11481",3,3,957,3
"11482",1,4,957,3
"11483",2,4,957,3
"11484",3,4,957,3
"11485",1,1,958,24
"11486",2,1,958,24
"11487",3,1,958,22
"11488",1,2,958,8
"11489",2,2,958,8
"11490",3,2,958,8
"11491",1,3,958,3
"11492",2,3,958,3
"11493",3,3,958,3
"11494",1,4,958,2
"11495",2,4,958,2
"11496",3,4,958,2
"11497",1,1,959,39
"11498",2,1,959,39
"11499",3,1,959,39
"11500",1,2,959,8
"11501",2,2,959,8
"11502",3,2,959,8
"11503",1,3,959,4
"11504",2,3,959,4
"11505",3,3,959,3
"11506",1,4,959,2
"11507",2,4,959,2
"11508",3,4,959,2
"11509",1,1,960,24
