"","Var1","Var2","Var3","Var4","value"
"1044",3,3,2,39,50
"1045",1,1,3,39,21
"1046",2,1,3,39,21
"1047",3,1,3,39,21
"1048",1,2,3,39,17
"1049",2,2,3,39,18
"1050",3,2,3,39,18
"1051",1,3,3,39,16
"1052",2,3,3,39,16
"1053",3,3,3,39,16
"1054",1,1,1,40,296
"1055",2,1,1,40,296
"1056",3,1,1,40,296
"1057",1,2,1,40,251
"1058",2,2,1,40,251
"1059",3,2,1,40,251
"1060",1,3,1,40,109
"1061",2,3,1,40,109
"1062",3,3,1,40,109
"1063",1,1,2,40,64
"1064",2,1,2,40,64
"1065",3,1,2,40,64
"1066",1,2,2,40,62
"1067",2,2,2,40,62
"1068",3,2,2,40,62
"1069",1,3,2,40,42
"1070",2,3,2,40,42
"1071",3,3,2,40,42
"1072",1,1,3,40,29
"1073",2,1,3,40,29
"1074",3,1,3,40,29
"1075",1,2,3,40,24
"1076",2,2,3,40,24
"1077",3,2,3,40,24
"1078",1,3,3,40,26
"1079",2,3,3,40,26
"1080",3,3,3,40,26
"1081",1,1,1,41,150
"1082",2,1,1,41,150
"1083",3,1,1,41,150
"1084",1,2,1,41,89
"1085",2,2,1,41,89
"1086",3,2,1,41,89
"1087",1,3,1,41,436
"1088",2,3,1,41,436
"1089",3,3,1,41,436
"1090",1,1,2,41,30
"1091",2,1,2,41,30
"1092",3,1,2,41,30
"1093",1,2,2,41,106
"1094",2,2,2,41,106
"1095",3,2,2,41,106
"1096",1,3,2,41,93
"1097",2,3,2,41,93
"1098",3,3,2,41,93
"1099",1,1,3,41,29
"1100",2,1,3,41,30
"1101",3,1,3,41,30
"1102",1,2,3,41,18
"1103",2,2,3,41,18
"1104",3,2,3,41,18
"1105",1,3,3,41,17
"1106",2,3,3,41,17
"1107",3,3,3,41,17
"1108",1,1,1,42,53
"1109",2,1,1,42,53
"1110",3,1,1,42,53
"1111",1,2,1,42,176
"1112",2,2,1,42,176
"1113",3,2,1,42,176
"1114",1,3,1,42,347
"1115",2,3,1,42,347
"1116",3,3,1,42,347
"1117",1,1,2,42,30
"1118",2,1,2,42,30
"1119",3,1,2,42,30
"1120",1,2,2,42,41
"1121",2,2,2,42,41
"1122",3,2,2,42,41
"1123",1,3,2,42,43
"1124",2,3,2,42,43
"1125",3,3,2,42,43
"1126",1,1,3,42,17
"1127",2,1,3,42,17
"1128",3,1,3,42,17
"1129",1,2,3,42,20
"1130",2,2,3,42,20
"1131",3,2,3,42,20
"1132",1,3,3,42,31
"1133",2,3,3,42,31
"1134",3,3,3,42,31
"1135",1,1,1,43,269
"1136",2,1,1,43,269
"1137",3,1,1,43,269
"1138",1,2,1,43,281
"1139",2,2,1,43,281
"1140",3,2,1,43,281
"1141",1,3,1,43,311
"1142",2,3,1,43,311
"1143",3,3,1,43,311
"1144",1,1,2,43,41
"1145",2,1,2,43,41
"1146",3,1,2,43,45
"1147",1,2,2,43,82
"1148",2,2,2,43,82
"1149",3,2,2,43,82
"1150",1,3,2,43,22
"1151",2,3,2,43,22
"1152",3,3,2,43,22
"1153",1,1,3,43,32
"1154",2,1,3,43,32
"1155",3,1,3,43,32
"1156",1,2,3,43,21
"1157",2,2,3,43,21
"1158",3,2,3,43,21
"1159",1,3,3,43,22
"1160",2,3,3,43,22
"1161",3,3,3,43,22
"1162",1,1,1,44,151
"1163",2,1,1,44,151
"1164",3,1,1,44,161
"1165",1,2,1,44,230
"1166",2,2,1,44,230
"1167",3,2,1,44,230
"1168",1,3,1,44,276
"1169",2,3,1,44,276
"1170",3,3,1,44,276
"1171",1,1,2,44,39
"1172",2,1,2,44,40
"1173",3,1,2,44,40
"1174",1,2,2,44,86
"1175",2,2,2,44,86
"1176",3,2,2,44,86
"1177",1,3,2,44,94
"1178",2,3,2,44,94
"1179",3,3,2,44,94
"1180",1,1,3,44,41
"1181",2,1,3,44,41
"1182",3,1,3,44,41
"1183",1,2,3,44,25
"1184",2,2,3,44,25
"1185",3,2,3,44,25
"1186",1,3,3,44,13
"1187",2,3,3,44,13
"1188",3,3,3,44,13
"1189",1,1,1,45,34
"1190",2,1,1,45,34
"1191",3,1,1,45,34
"1192",1,2,1,45,396
"1193",2,2,1,45,396
"1194",3,2,1,45,396
"1195",1,3,1,45,50
"1196",2,3,1,45,50
"1197",3,3,1,45,50
"1198",1,1,2,45,48
"1199",2,1,2,45,48
"1200",3,1,2,45,48
"1201",1,2,2,45,62
"1202",2,2,2,45,62
"1203",3,2,2,45,62
"1204",1,3,2,45,59
"1205",2,3,2,45,59
"1206",3,3,2,45,59
"1207",1,1,3,45,21
"1208",2,1,3,45,21
"1209",3,1,3,45,21
"1210",1,2,3,45,27
"1211",2,2,3,45,27
"1212",3,2,3,45,27
"1213",1,3,3,45,12
"1214",2,3,3,45,12
"1215",3,3,3,45,12
"1216",1,1,1,46,379
"1217",2,1,1,46,379
"1218",3,1,1,46,379
"1219",1,2,1,46,366
"1220",2,2,1,46,366
"1221",3,2,1,46,366
"1222",1,3,1,46,274
"1223",2,3,1,46,274
"1224",3,3,1,46,274
"1225",1,1,2,46,59
"1226",2,1,2,46,59
"1227",3,1,2,46,59
"1228",1,2,2,46,53
"1229",2,2,2,46,53
"1230",3,2,2,46,53
"1231",1,3,2,46,102
"1232",2,3,2,46,102
"1233",3,3,2,46,102
"1234",1,1,3,46,28
"1235",2,1,3,46,28
"1236",3,1,3,46,28
"1237",1,2,3,46,16
"1238",2,2,3,46,16
"1239",3,2,3,46,18
"1240",1,3,3,46,22
"1241",2,3,3,46,22
"1242",3,3,3,46,22
"1243",1,1,1,47,103
"1244",2,1,1,47,89
"1245",3,1,1,47,104
"1246",1,2,1,47,214
"1247",2,2,1,47,214
"1248",3,2,1,47,214
"1249",1,3,1,47,250
"1250",2,3,1,47,250
"1251",3,3,1,47,250
"1252",1,1,2,47,82
"1253",2,1,2,47,82
"1254",3,1,2,47,89
"1255",1,2,2,47,93
"1256",2,2,2,47,93
"1257",3,2,2,47,93
"1258",1,3,2,47,179
"1259",2,3,2,47,179
"1260",3,3,2,47,179
"1261",1,1,3,47,23
"1262",2,1,3,47,23
"1263",3,1,3,47,23
"1264",1,2,3,47,22
"1265",2,2,3,47,22
"1266",3,2,3,47,22
"1267",1,3,3,47,19
"1268",2,3,3,47,19
"1269",3,3,3,47,19
"1270",1,1,1,48,316
"1271",2,1,1,48,316
"1272",3,1,1,48,316
"1273",1,2,1,48,403
"1274",2,2,1,48,403
"1275",3,2,1,48,403
"1276",1,3,1,48,197
"1277",2,3,1,48,197
"1278",3,3,1,48,197
"1279",1,1,2,48,58
"1280",2,1,2,48,58
"1281",3,1,2,48,58
"1282",1,2,2,48,60
"1283",2,2,2,48,60
"1284",3,2,2,48,60
"1285",1,3,2,48,101
"1286",2,3,2,48,101
"1287",3,3,2,48,101
"1288",1,1,3,48,18
"1289",2,1,3,48,18
"1290",3,1,3,48,18
"1291",1,2,3,48,20
"1292",2,2,3,48,20
"1293",3,2,3,48,20
"1294",1,3,3,48,29
"1295",2,3,3,48,29
"1296",3,3,3,48,29
"1297",1,1,1,49,264
"1298",2,1,1,49,264
"1299",3,1,1,49,264
"1300",1,2,1,49,493
"1301",2,2,1,49,493
"1302",3,2,1,49,493
"1303",1,3,1,49,197
"1304",2,3,1,49,197
"1305",3,3,1,49,197
"1306",1,1,2,49,22
"1307",2,1,2,49,22
"1308",3,1,2,49,22
"1309",1,2,2,49,96
"1310",2,2,2,49,96
"1311",3,2,2,49,96
"1312",1,3,2,49,95
"1313",2,3,2,49,95
"1314",3,3,2,49,95
"1315",1,1,3,49,31
"1316",2,1,3,49,31
"1317",3,1,3,49,31
"1318",1,2,3,49,25
"1319",2,2,3,49,25
"1320",3,2,3,49,25
"1321",1,3,3,49,21
"1322",2,3,3,49,21
"1323",3,3,3,49,21
"1324",1,1,1,50,312
"1325",2,1,1,50,312
"1326",3,1,1,50,312
"1327",1,2,1,50,178
"1328",2,2,1,50,178
"1329",3,2,1,50,178
"1330",1,3,1,50,384
"1331",2,3,1,50,384
"1332",3,3,1,50,384
"1333",1,1,2,50,58
"1334",2,1,2,50,58
"1335",3,1,2,50,58
"1336",1,2,2,50,50
"1337",2,2,2,50,50
"1338",3,2,2,50,50
"1339",1,3,2,50,17
"1340",2,3,2,50,17
"1341",3,3,2,50,17
"1342",1,1,3,50,20
"1343",2,1,3,50,20
"1344",3,1,3,50,20
"1345",1,2,3,50,14
"1346",2,2,3,50,14
"1347",3,2,3,50,14
"1348",1,3,3,50,28
"1349",2,3,3,50,28
"1350",3,3,3,50,28
"1351",1,1,1,51,98
"1352",2,1,1,51,98
"1353",3,1,1,51,98
"1354",1,2,1,51,93
"1355",2,2,1,51,93
"1356",3,2,1,51,93
"1357",1,3,1,51,91
"1358",2,3,1,51,91
"1359",3,3,1,51,91
"1360",1,1,2,51,97
"1361",2,1,2,51,97
"1362",3,1,2,51,97
"1363",1,2,2,51,47
"1364",2,2,2,51,47
"1365",3,2,2,51,47
"1366",1,3,2,51,57
"1367",2,3,2,51,57
"1368",3,3,2,51,57
"1369",1,1,3,51,21
"1370",2,1,3,51,21
"1371",3,1,3,51,21
"1372",1,2,3,51,40
"1373",2,2,3,51,40
"1374",3,2,3,51,40
"1375",1,3,3,51,31
"1376",2,3,3,51,31
"1377",3,3,3,51,31
"1378",1,1,1,52,149
"1379",2,1,1,52,149
"1380",3,1,1,52,149
"1381",1,2,1,52,221
"1382",2,2,1,52,221
"1383",3,2,1,52,221
"1384",1,3,1,52,301
"1385",2,3,1,52,301
"1386",3,3,1,52,301
"1387",1,1,2,52,126
"1388",2,1,2,52,126
"1389",3,1,2,52,126
"1390",1,2,2,52,34
"1391",2,2,2,52,34
"1392",3,2,2,52,34
"1393",1,3,2,52,69
"1394",2,3,2,52,69
"1395",3,3,2,52,69
"1396",1,1,3,52,19
"1397",2,1,3,52,19
"1398",3,1,3,52,19
"1399",1,2,3,52,23
"1400",2,2,3,52,23
"1401",3,2,3,52,23
"1402",1,3,3,52,16
"1403",2,3,3,52,16
"1404",3,3,3,52,16
"1405",1,1,1,53,339
"1406",2,1,1,53,339
"1407",3,1,1,53,339
"1408",1,2,1,53,306
"1409",2,2,1,53,306
"1410",3,2,1,53,306
"1411",1,3,1,53,255
"1412",2,3,1,53,255
"1413",3,3,1,53,255
"1414",1,1,2,53,26
"1415",2,1,2,53,26
"1416",3,1,2,53,26
"1417",1,2,2,53,48
"1418",2,2,2,53,48
"1419",3,2,2,53,48
"1420",1,3,2,53,42
"1421",2,3,2,53,42
"1422",3,3,2,53,42
"1423",1,1,3,53,22
"1424",2,1,3,53,22
"1425",3,1,3,53,22
"1426",1,2,3,53,18
"1427",2,2,3,53,18
"1428",3,2,3,53,18
"1429",1,3,3,53,36
"1430",2,3,3,53,36
"1431",3,3,3,53,36
"1432",1,1,1,54,189
"1433",2,1,1,54,189
"1434",3,1,1,54,189
"1435",1,2,1,54,327
"1436",2,2,1,54,327
"1437",3,2,1,54,327
"1438",1,3,1,54,308
"1439",2,3,1,54,308
"1440",3,3,1,54,308
"1441",1,1,2,54,66
"1442",2,1,2,54,66
"1443",3,1,2,54,66
"1444",1,2,2,54,55
"1445",2,2,2,54,55
"1446",3,2,2,54,55
"1447",1,3,2,54,58
"1448",2,3,2,54,58
"1449",3,3,2,54,58
"1450",1,1,3,54,17
"1451",2,1,3,54,17
"1452",3,1,3,54,17
"1453",1,2,3,54,22
"1454",2,2,3,54,22
"1455",3,2,3,54,27
"1456",1,3,3,54,14
"1457",2,3,3,54,14
"1458",3,3,3,54,14
"1459",1,1,1,55,135
"1460",2,1,1,55,134
"1461",3,1,1,55,135
"1462",1,2,1,55,606
"1463",2,2,1,55,606
"1464",3,2,1,55,606
"1465",1,3,1,55,203
"1466",2,3,1,55,203
"1467",3,3,1,55,203
"1468",1,1,2,55,83
"1469",2,1,2,55,83
"1470",3,1,2,55,83
"1471",1,2,2,55,93
"1472",2,2,2,55,93
"1473",3,2,2,55,93
"1474",1,3,2,55,110
"1475",2,3,2,55,110
"1476",3,3,2,55,110
"1477",1,1,3,55,13
"1478",2,1,3,55,13
"1479",3,1,3,55,13
"1480",1,2,3,55,19
"1481",2,2,3,55,19
"1482",3,2,3,55,19
"1483",1,3,3,55,24
"1484",2,3,3,55,24
"1485",3,3,3,55,24
"1486",1,1,1,56,225
"1487",2,1,1,56,225
"1488",3,1,1,56,225
"1489",1,2,1,56,147
"1490",2,2,1,56,147
"1491",3,2,1,56,147
"1492",1,3,1,56,265
"1493",2,3,1,56,265
"1494",3,3,1,56,265
"1495",1,1,2,56,130
"1496",2,1,2,56,130
"1497",3,1,2,56,130
"1498",1,2,2,56,52
"1499",2,2,2,56,52
"1500",3,2,2,56,52
"1501",1,3,2,56,29
"1502",2,3,2,56,29
"1503",3,3,2,56,29
"1504",1,1,3,56,50
"1505",2,1,3,56,50
"1506",3,1,3,56,56
"1507",1,2,3,56,15
"1508",2,2,3,56,16
"1509",3,2,3,56,16
"1510",1,3,3,56,25
"1511",2,3,3,56,25
"1512",3,3,3,56,25
"1513",1,1,1,57,227
"1514",2,1,1,57,227
"1515",3,1,1,57,227
"1516",1,2,1,57,378
"1517",2,2,1,57,378
"1518",3,2,1,57,378
"1519",1,3,1,57,146
"1520",2,3,1,57,147
"1521",3,3,1,57,147
"1522",1,1,2,57,54
"1523",2,1,2,57,54
"1524",3,1,2,57,54
"1525",1,2,2,57,44
"1526",2,2,2,57,44
"1527",3,2,2,57,44
"1528",1,3,2,57,23
"1529",2,3,2,57,23
"1530",3,3,2,57,23
"1531",1,1,3,57,41
"1532",2,1,3,57,41
"1533",3,1,3,57,42
"1534",1,2,3,57,19
"1535",2,2,3,57,19
"1536",3,2,3,57,19
"1537",1,3,3,57,22
"1538",2,3,3,57,22
"1539",3,3,3,57,22
"1540",1,1,1,58,169
"1541",2,1,1,58,169
"1542",3,1,1,58,169
"1543",1,2,1,58,101
"1544",2,2,1,58,101
"1545",3,2,1,58,101
"1546",1,3,1,58,362
"1547",2,3,1,58,362
"1548",3,3,1,58,362
"1549",1,1,2,58,31
"1550",2,1,2,58,31
"1551",3,1,2,58,31
"1552",1,2,2,58,48
"1553",2,2,2,58,48
"1554",3,2,2,58,48
"1555",1,3,2,58,39
"1556",2,3,2,58,39
"1557",3,3,2,58,39
"1558",1,1,3,58,31
"1559",2,1,3,58,31
"1560",3,1,3,58,31
"1561",1,2,3,58,23
"1562",2,2,3,58,23
"1563",3,2,3,58,23
"1564",1,3,3,58,24
"1565",2,3,3,58,24
"1566",3,3,3,58,24
"1567",1,1,1,59,211
"1568",2,1,1,59,211
"1569",3,1,1,59,211
"1570",1,2,1,59,232
"1571",2,2,1,59,232
"1572",3,2,1,59,232
"1573",1,3,1,59,145
"1574",2,3,1,59,145
"1575",3,3,1,59,145
"1576",1,1,2,59,93
"1577",2,1,2,59,98
"1578",3,1,2,59,101
"1579",1,2,2,59,63
"1580",2,2,2,59,63
"1581",3,2,2,59,63
"1582",1,3,2,59,60
"1583",2,3,2,59,60
"1584",3,3,2,59,60
"1585",1,1,3,59,20
"1586",2,1,3,59,20
"1587",3,1,3,59,20
"1588",1,2,3,59,32
"1589",2,2,3,59,32
"1590",3,2,3,59,32
"1591",1,3,3,59,35
"1592",2,3,3,59,35
"1593",3,3,3,59,35
"1594",1,1,1,60,260
"1595",2,1,1,60,260
"1596",3,1,1,60,260
"1597",1,2,1,60,454
"1598",2,2,1,60,454
"1599",3,2,1,60,454
"1600",1,3,1,60,108
"1601",2,3,1,60,108
"1602",3,3,1,60,108
"1603",1,1,2,60,60
"1604",2,1,2,60,60
"1605",3,1,2,60,60
"1606",1,2,2,60,70
"1607",2,2,2,60,70
"1608",3,2,2,60,70
"1609",1,3,2,60,158
"1610",2,3,2,60,158
"1611",3,3,2,60,158
"1612",1,1,3,60,22
"1613",2,1,3,60,22
"1614",3,1,3,60,22
"1615",1,2,3,60,16
"1616",2,2,3,60,18
"1617",3,2,3,60,18
"1618",1,3,3,60,17
"1619",2,3,3,60,17
"1620",3,3,3,60,17
"1621",1,1,1,61,408
"1622",2,1,1,61,408
"1623",3,1,1,61,408
"1624",1,2,1,61,151
"1625",2,2,1,61,151
"1626",3,2,1,61,151
"1627",1,3,1,61,339
"1628",2,3,1,61,339
"1629",3,3,1,61,339
"1630",1,1,2,61,102
"1631",2,1,2,61,102
"1632",3,1,2,61,102
"1633",1,2,2,61,56
"1634",2,2,2,61,56
"1635",3,2,2,61,56
"1636",1,3,2,61,63
"1637",2,3,2,61,63
"1638",3,3,2,61,63
"1639",1,1,3,61,14
"1640",2,1,3,61,14
"1641",3,1,3,61,14
"1642",1,2,3,61,45
"1643",2,2,3,61,45
"1644",3,2,3,61,45
"1645",1,3,3,61,31
"1646",2,3,3,61,31
"1647",3,3,3,61,31
"1648",1,1,1,62,231
"1649",2,1,1,62,231
"1650",3,1,1,62,231
"1651",1,2,1,62,142
"1652",2,2,1,62,142
"1653",3,2,1,62,142
"1654",1,3,1,62,255
"1655",2,3,1,62,255
"1656",3,3,1,62,255
"1657",1,1,2,62,169
"1658",2,1,2,62,169
"1659",3,1,2,62,169
"1660",1,2,2,62,50
"1661",2,2,2,62,50
"1662",3,2,2,62,50
"1663",1,3,2,62,46
"1664",2,3,2,62,46
"1665",3,3,2,62,46
"1666",1,1,3,62,20
"1667",2,1,3,62,20
"1668",3,1,3,62,20
"1669",1,2,3,62,43
"1670",2,2,3,62,43
"1671",3,2,3,62,43
"1672",1,3,3,62,37
"1673",2,3,3,62,37
"1674",3,3,3,62,37
"1675",1,1,1,63,109
"1676",2,1,1,63,110
"1677",3,1,1,63,113
"1678",1,2,1,63,56
"1679",2,2,1,63,56
"1680",3,2,1,63,56
"1681",1,3,1,63,213
"1682",2,3,1,63,213
"1683",3,3,1,63,213
"1684",1,1,2,63,93
"1685",2,1,2,63,93
"1686",3,1,2,63,93
"1687",1,2,2,63,61
"1688",2,2,2,63,61
"1689",3,2,2,63,61
"1690",1,3,2,63,168
"1691",2,3,2,63,168
"1692",3,3,2,63,168
"1693",1,1,3,63,32
"1694",2,1,3,63,32
"1695",3,1,3,63,32
"1696",1,2,3,63,16
"1697",2,2,3,63,18
"1698",3,2,3,63,18
"1699",1,3,3,63,23
"1700",2,3,3,63,23
"1701",3,3,3,63,23
"1702",1,1,1,64,261
"1703",2,1,1,64,261
"1704",3,1,1,64,261
"1705",1,2,1,64,126
"1706",2,2,1,64,126
"1707",3,2,1,64,126
"1708",1,3,1,64,228
"1709",2,3,1,64,228
"1710",3,3,1,64,228
"1711",1,1,2,64,68
"1712",2,1,2,64,68
"1713",3,1,2,64,68
"1714",1,2,2,64,38
"1715",2,2,2,64,38
"1716",3,2,2,64,38
"1717",1,3,2,64,79
"1718",2,3,2,64,79
"1719",3,3,2,64,79
"1720",1,1,3,64,20
"1721",2,1,3,64,20
"1722",3,1,3,64,20
"1723",1,2,3,64,25
"1724",2,2,3,64,25
"1725",3,2,3,64,25
"1726",1,3,3,64,26
"1727",2,3,3,64,26
"1728",3,3,3,64,26
"1729",1,1,1,65,386
"1730",2,1,1,65,386
"1731",3,1,1,65,386
"1732",1,2,1,65,97
"1733",2,2,1,65,97
"1734",3,2,1,65,97
"1735",1,3,1,65,407
"1736",2,3,1,65,407
"1737",3,3,1,65,407
"1738",1,1,2,65,64
"1739",2,1,2,65,66
"1740",3,1,2,65,66
"1741",1,2,2,65,30
"1742",2,2,2,65,30
"1743",3,2,2,65,30
"1744",1,3,2,65,94
"1745",2,3,2,65,94
"1746",3,3,2,65,94
"1747",1,1,3,65,26
"1748",2,1,3,65,26
"1749",3,1,3,65,26
"1750",1,2,3,65,17
"1751",2,2,3,65,17
"1752",3,2,3,65,17
"1753",1,3,3,65,16
"1754",2,3,3,65,16
"1755",3,3,3,65,16
"1756",1,1,1,66,123
"1757",2,1,1,66,123
"1758",3,1,1,66,123
"1759",1,2,1,66,69
"1760",2,2,1,66,73
"1761",3,2,1,66,73
"1762",1,3,1,66,131
"1763",2,3,1,66,131
"1764",3,3,1,66,131
"1765",1,1,2,66,111
"1766",2,1,2,66,111
"1767",3,1,2,66,111
"1768",1,2,2,66,76
"1769",2,2,2,66,76
"1770",3,2,2,66,76
"1771",1,3,2,66,86
"1772",2,3,2,66,86
"1773",3,3,2,66,86
"1774",1,1,3,66,21
"1775",2,1,3,66,21
"1776",3,1,3,66,21
"1777",1,2,3,66,16
"1778",2,2,3,66,16
"1779",3,2,3,66,16
"1780",1,3,3,66,30
"1781",2,3,3,66,30
"1782",3,3,3,66,30
"1783",1,1,1,67,211
"1784",2,1,1,67,211
"1785",3,1,1,67,211
"1786",1,2,1,67,262
"1787",2,2,1,67,262
"1788",3,2,1,67,262
"1789",1,3,1,67,147
"1790",2,3,1,67,147
"1791",3,3,1,67,147
"1792",1,1,2,67,124
"1793",2,1,2,67,124
"1794",3,1,2,67,124
"1795",1,2,2,67,48
"1796",2,2,2,67,48
"1797",3,2,2,67,48
"1798",1,3,2,67,44
"1799",2,3,2,67,44
"1800",3,3,2,67,44
"1801",1,1,3,67,48
"1802",2,1,3,67,48
"1803",3,1,3,67,48
"1804",1,2,3,67,31
"1805",2,2,3,67,31
"1806",3,2,3,67,31
"1807",1,3,3,67,49
"1808",2,3,3,67,49
"1809",3,3,3,67,49
"1810",1,1,1,68,67
"1811",2,1,1,68,67
"1812",3,1,1,68,67
"1813",1,2,1,68,257
"1814",2,2,1,68,257
"1815",3,2,1,68,257
"1816",1,3,1,68,36
"1817",2,3,1,68,36
"1818",3,3,1,68,36
"1819",1,1,2,68,108
"1820",2,1,2,68,108
"1821",3,1,2,68,108
"1822",1,2,2,68,42
"1823",2,2,2,68,42
"1824",3,2,2,68,42
"1825",1,3,2,68,193
"1826",2,3,2,68,193
"1827",3,3,2,68,193
"1828",1,1,3,68,17
"1829",2,1,3,68,17
"1830",3,1,3,68,17
"1831",1,2,3,68,20
"1832",2,2,3,68,20
"1833",3,2,3,68,20
"1834",1,3,3,68,30
"1835",2,3,3,68,30
"1836",3,3,3,68,30
"1837",1,1,1,69,446
"1838",2,1,1,69,446
"1839",3,1,1,69,446
"1840",1,2,1,69,120
"1841",2,2,1,69,120
"1842",3,2,1,69,120
"1843",1,3,1,69,409
"1844",2,3,1,69,409
"1845",3,3,1,69,409
"1846",1,1,2,69,50
"1847",2,1,2,69,56
"1848",3,1,2,69,56
"1849",1,2,2,69,75
"1850",2,2,2,69,75
"1851",3,2,2,69,75
"1852",1,3,2,69,69
"1853",2,3,2,69,69
"1854",3,3,2,69,69
"1855",1,1,3,69,21
"1856",2,1,3,69,21
"1857",3,1,3,69,21
"1858",1,2,3,69,19
"1859",2,2,3,69,19
"1860",3,2,3,69,19
"1861",1,3,3,69,21
"1862",2,3,3,69,21
"1863",3,3,3,69,21
"1864",1,1,1,70,425
"1865",2,1,1,70,425
"1866",3,1,1,70,425
"1867",1,2,1,70,104
"1868",2,2,1,70,104
"1869",3,2,1,70,104
"1870",1,3,1,70,197
"1871",2,3,1,70,197
"1872",3,3,1,70,197
"1873",1,1,2,70,70
"1874",2,1,2,70,71
"1875",3,1,2,70,71
"1876",1,2,2,70,198
"1877",2,2,2,70,198
"1878",3,2,2,70,198
"1879",1,3,2,70,68
"1880",2,3,2,70,68
"1881",3,3,2,70,68
"1882",1,1,3,70,22
"1883",2,1,3,70,22
"1884",3,1,3,70,22
"1885",1,2,3,70,26
"1886",2,2,3,70,26
"1887",3,2,3,70,26
"1888",1,3,3,70,26
"1889",2,3,3,70,26
"1890",3,3,3,70,26
"1891",1,1,1,71,141
"1892",2,1,1,71,141
"1893",3,1,1,71,141
"1894",1,2,1,71,286
"1895",2,2,1,71,286
"1896",3,2,1,71,286
"1897",1,3,1,71,87
"1898",2,3,1,71,87
"1899",3,3,1,71,87
"1900",1,1,2,71,17
"1901",2,1,2,71,17
"1902",3,1,2,71,17
"1903",1,2,2,71,85
"1904",2,2,2,71,25
"1905",3,2,2,71,85
"1906",1,3,2,71,52
"1907",2,3,2,71,52
"1908",3,3,2,71,52
"1909",1,1,3,71,22
"1910",2,1,3,71,22
"1911",3,1,3,71,22
"1912",1,2,3,71,31
"1913",2,2,3,71,31
"1914",3,2,3,71,31
"1915",1,3,3,71,19
"1916",2,3,3,71,19
"1917",3,3,3,71,19
"1918",1,1,1,72,98
"1919",2,1,1,72,98
"1920",3,1,1,72,143
"1921",1,2,1,72,200
"1922",2,2,1,72,200
"1923",3,2,1,72,200
"1924",1,3,1,72,416
"1925",2,3,1,72,416
"1926",3,3,1,72,416
"1927",1,1,2,72,122
"1928",2,1,2,72,122
"1929",3,1,2,72,122
"1930",1,2,2,72,55
"1931",2,2,2,72,55
"1932",3,2,2,72,55
"1933",1,3,2,72,52
"1934",2,3,2,72,52
"1935",3,3,2,72,52
"1936",1,1,3,72,55
"1937",2,1,3,72,55
"1938",3,1,3,72,55
"1939",1,2,3,72,16
"1940",2,2,3,72,16
"1941",3,2,3,72,16
"1942",1,3,3,72,20
"1943",2,3,3,72,20
"1944",3,3,3,72,20
"1945",1,1,1,73,391
"1946",2,1,1,73,391
"1947",3,1,1,73,391
"1948",1,2,1,73,344
"1949",2,2,1,73,344
"1950",3,2,1,73,344
"1951",1,3,1,73,506
"1952",2,3,1,73,506
"1953",3,3,1,73,506
"1954",1,1,2,73,64
"1955",2,1,2,73,64
"1956",3,1,2,73,64
"1957",1,2,2,73,90
"1958",2,2,2,73,90
"1959",3,2,2,73,90
"1960",1,3,2,73,103
"1961",2,3,2,73,103
"1962",3,3,2,73,103
"1963",1,1,3,73,15
"1964",2,1,3,73,15
"1965",3,1,3,73,15
"1966",1,2,3,73,17
"1967",2,2,3,73,17
"1968",3,2,3,73,17
"1969",1,3,3,73,40
"1970",2,3,3,73,40
"1971",3,3,3,73,40
"1972",1,1,1,74,305
"1973",2,1,1,74,305
"1974",3,1,1,74,305
"1975",1,2,1,74,154
"1976",2,2,1,74,154
"1977",3,2,1,74,154
"1978",1,3,1,74,148
"1979",2,3,1,74,148
"1980",3,3,1,74,148
"1981",1,1,2,74,50
"1982",2,1,2,74,50
"1983",3,1,2,74,52
"1984",1,2,2,74,55
"1985",2,2,2,74,55
"1986",3,2,2,74,55
"1987",1,3,2,74,77
"1988",2,3,2,74,77
"1989",3,3,2,74,77
"1990",1,1,3,74,23
"1991",2,1,3,74,23
"1992",3,1,3,74,23
"1993",1,2,3,74,20
"1994",2,2,3,74,20
"1995",3,2,3,74,20
"1996",1,3,3,74,13
"1997",2,3,3,74,13
"1998",3,3,3,74,13
"1999",1,1,1,75,123
"2000",2,1,1,75,123
"2001",3,1,1,75,123
"2002",1,2,1,75,267
"2003",2,2,1,75,267
"2004",3,2,1,75,267
"2005",1,3,1,75,210
"2006",2,3,1,75,210
"2007",3,3,1,75,210
"2008",1,1,2,75,87
"2009",2,1,2,75,88
"2010",3,1,2,75,88
"2011",1,2,2,75,92
"2012",2,2,2,75,92
"2013",3,2,2,75,92
"2014",1,3,2,75,121
"2015",2,3,2,75,121
"2016",3,3,2,75,121
"2017",1,1,3,75,20
"2018",2,1,3,75,20
"2019",3,1,3,75,20
"2020",1,2,3,75,14
"2021",2,2,3,75,14
"2022",3,2,3,75,14
"2023",1,3,3,75,19
"2024",2,3,3,75,19
"2025",3,3,3,75,19
"2026",1,1,1,76,350
"2027",2,1,1,76,350
"2028",3,1,1,76,350
"2029",1,2,1,76,195
"2030",2,2,1,76,195
"2031",3,2,1,76,195
"2032",1,3,1,76,465
"2033",2,3,1,76,465
"2034",3,3,1,76,465
"2035",1,1,2,76,53
"2036",2,1,2,76,53
"2037",3,1,2,76,57
"2038",1,2,2,76,41
"2039",2,2,2,76,41
"2040",3,2,2,76,41
"2041",1,3,2,76,48
